Detection_date,Detection_time,Tag_ID,Signal_strength,Connection,Session_date,Session_time2015-07-10T08:39:02.328,E3B2 69DF, A,E1,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T08:40:04.510,28FA 24FF, 4,CD,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-14T09:36:38.770,5566 524C, C,E9,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:36:39.760,5566 524C, D,08,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:36:40.749,5566 524C, C,F9,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:36:41.736,5566 524C, C,F9,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:36:42.721,5566 524C, C,F9,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:36:46.050,5566 5FFF, C,F9,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:36:47.042,5566 524C, D,19,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:36:48.034,5566 524C, C,F9,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:36:49.024,5566 524C, C,F9,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:36:51.031,5566 524C, C,FA,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:36:55.653,57FF FFF8, D,0A,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:36:56.646,5566 524C, D,08,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:36:57.638,5566 524C, D,19,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:36:58.631,5566 524C, D,28,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:36:59.623,5566 524C, D,28,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:37:00.616,5566 524C, C,F9,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:37:01.608,5566 524C, C,FA,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:37:02.601,5566 524C, D,09,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:37:03.593,5566 524C, C,E9,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:37:04.621,5566 524C, C,F9,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:37:05.578,5566 524C, D,09,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:37:06.570,5566 524C, D,18,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:37:07.561,5566 524C, D,09,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:37:08.550,5566 524C, D,19,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:37:09.538,5566 524C, D,18,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:37:10.524,5566 524C, D,09,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:37:15.482,5566 524C, C,E9,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:37:16.471,334B 4B52, D,39,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:37:17.458,334B 4B52, D,28,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:37:18.078,334B 4B52, D,39,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:37:18.442,5566 524C, D,09,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:37:19.069,337F FFF8, D,3A,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:37:20.060,5566 524C, D,09,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:37:21.052,5566 524C, D,09,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:37:21.146,5566 524C, D,28,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:37:22.045,334B 4B52, D,28,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:37:22.137,5566 524C, D,39,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:37:23.036,334B 4B52, D,09,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:37:23.129,5566 524C, D,38,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:37:24.024,334B 4B52, D,28,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:37:24.121,5566 524C, D,18,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:37:25.011,334B 4B52, C,6C,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:37:25.996,5566 524C, D,08,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:37:26.105,5566 524C, C,F8,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:37:26.982,334B 4B52, C,D9,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:37:28.088,5566 524C, D,29,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:37:29.080,334B 4B52, C,E9,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:37:30.072,334B 4B52, C,E9,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:37:31.064,334B 4B52, C,E9,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:37:32.056,334B 4B52, C,FA,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:37:33.048,334B 4B52, C,EA,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:37:34.040,334B 4B52, C,E9,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:37:35.032,334B 4B52, D,09,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:37:36.024,334B 4B52, C,F9,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:38:00.030,334B 4B52, C,6C,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:38:06.393,5462 0000, C,5D,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:38:07.381,5566 524C, C,D9,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:38:08.367,5566 524C, C,F9,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:38:09.352,5566 524C, C,F9,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:38:09.446,5566 524C, C,F9,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:38:10.455,5566 4B4B, C,6C,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:38:11.465,5566 4B4B, C,DA,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:38:12.474,5566 4B4B, C,DB,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:38:14.491,5566 4B4B, C,AB,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:38:16.508,5566 4B4B, C,6D,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:38:17.514,5566 4B4B, C,DA,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:38:18.519,5566 4B4B, C,EB,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:38:19.525,5566 4B4B, C,DA,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:38:20.532,5566 4B4B, C,F9,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:38:21.542,5566 4B4B, C,EA,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:38:22.552,5566 4B4B, C,DA,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:38:25.580,5566 4B4B, C,CB,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:38:26.588,5566 4B4B, C,4D,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:38:27.598,5566 4B4B, C,9C,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:38:27.907,5566 4B4B, C,9C,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:38:28.894,5566 524C, C,8D,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:38:29.618,5566 524C, C,F9,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:38:32.641,5566 4B4B, C,6D,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:38:44.098,5566 4B4B, C,AB,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:38:45.087,5566 524C, C,CA,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:38:46.080,5566 524C, C,E9,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:38:47.072,5566 524C, C,F9,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:38:48.065,5566 524C, C,EA,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:38:49.058,5566 524C, C,EA,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:38:50.051,5566 524C, D,1A,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:38:51.044,5566 524C, D,09,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:38:52.037,5566 524C, D,18,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:38:53.030,5566 524C, D,19,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:38:54.022,5566 524C, D,18,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:38:55.015,5566 524C, D,18,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:38:56.008,5566 524C, D,28,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:38:57.001,5566 524C, D,19,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:38:57.994,5566 524C, D,18,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:38:58.987,5566 524C, D,08,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:38:59.979,5566 524C, D,09,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:39:00.972,5566 524C, D,19,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:39:01.965,5566 524C, C,F9,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:39:02.957,5566 524C, D,19,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:39:03.949,5566 524C, D,18,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:39:04.942,5566 524C, D,09,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:39:05.935,5566 524C, D,28,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:39:06.928,5566 524C, D,19,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:39:07.920,5566 524C, D,18,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:39:08.913,5566 524C, D,09,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:39:09.905,5566 524C, D,28,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:39:10.898,5566 524C, D,19,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:39:11.891,5566 524C, D,19,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:39:12.883,5566 524C, D,38,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:39:13.876,5566 524C, D,48,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:39:14.868,5566 524C, D,18,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:39:15.861,5566 524C, D,19,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:39:21.817,5566 524C, D,08,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:39:23.803,5566 524C, C,CA,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:39:24.795,5566 524C, C,E9,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:39:29.758,1566 524C, C,4E,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:39:30.751,5566 524C, C,AB,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:39:31.742,5566 524C, C,7D,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:39:32.730,5566 524C, C,9B,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:39:33.715,5566 524C, C,9A,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:40:18.235,55FF FFFE, C,CC,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:40:19.239,5566 4B4B, C,F9,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:41:15.654,5566 4B4B, C,F9,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:41:16.656,5566 4B4B, C,7D,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:42:53.191,5566 4B4F, C,9C,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:43:00.128,4B52 4B2D, C,BB,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:43:01.119,4B52 4B2D, C,F9,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:43:02.106,4B52 4B2D, C,BB,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:43:32.258,4B52 4B2D, C,8C,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:43:33.261,5566 4B4B, D,39,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:44:07.189,5566 4B4B, D,38,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:44:08.192,5566 4B4B, D,39,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:44:21.625,5566 4B4B, D,08,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:44:22.615,4B52 4B2D, C,8D,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:44:23.602,4B52 4B2D, D,38,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:44:28.641,4B52 4B3F, C,EA,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:44:41.539,134B 0B52, C,3E,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:44:42.529,334B 4A52, C,7D,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:44:43.516,334B 4B52, C,7D,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:44:45.487,334B 4B52, C,9D,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:44:49.431,334B 4A52, C,8D,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:44:51.408,1303 4110, C,5E,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:44:51.883,334B 4B52, C,7C,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:44:52.871,4B52 4B2D, D,79,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:45:06.856,4B52 4B2D, D,68,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:45:07.846,4B52 4B2D, D,29,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:45:08.835,4B52 4B2D, C,6B,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:45:09.823,4B52 4B2D, D,F9,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:45:16.812,4B52 4B2D, D,69,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:45:17.800,4B52 4B2D, E,69,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:45:48.989,4B52 4B2D, E,19,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:45:50.141,5566 4B4B, C,CB,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:45:51.131,4B52 4B2D, D,48,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:45:51.407,4B52 4B2D, C,CB,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:45:52.118,334B 4B52, C,5D,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:45:52.392,4B52 4B2D, D,B8,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:45:53.020,334B 4B52, C,BA,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:45:53.104,5566 4B4B, D,28,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:45:54.025,4B52 4BFF, D,28,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:45:58.296,5566 4B4B, D,39,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:46:00.279,66CC AAAA, D,99,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:46:00.993,6000 0000, C,C9,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:46:01.985,334B 4B52, C,BA,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:46:02.976,334B 4B52, C,AB,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:46:05.026,334B 4B52, C,DB,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:46:06.035,5566 4B4B, D,F8,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:46:07.043,5566 4B4B, D,D8,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:46:08.048,5566 4B4B, D,D8,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:46:24.816,5566 4B4B, D,D9,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:46:25.805,4B42 4B2D, C,5E,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:46:27.781,4B52 4B2D, D,48,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:46:28.768,4B52 4B2D, C,F9,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:46:29.755,4B52 4B2D, C,AC,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:46:32.717,4B52 4B2D, C,6D,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:46:39.887,4B52 4BFF, C,AC,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:46:40.894,5566 4B4B, C,BC,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:46:41.900,5566 4B4B, E,09,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:46:42.902,5566 4B4B, D,19,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:46:49.852,5FFF FC00, D,F9,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:46:50.863,5566 4B4B, C,7E,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:46:51.871,5566 4B4B, C,BA,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:46:52.876,5566 4B4B, D,79,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:47:06.707,5566 4B4B, D,58,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:47:07.716,5566 4B4B, D,09,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:47:08.722,5566 4B4B, D,48,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:47:09.761,5566 4B4B, D,89,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:47:31.085,5566 4B4B, D,58,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:47:33.091,5566 4B4B, D,18,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:47:34.093,5566 4BC0, C,C9,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:47:35.093,5566 4BC0, C,AB,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:47:39.670,553F FFF8, C,FA,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:47:40.678,5566 4B4B, D,09,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:47:41.721,5566 4B4B, D,08,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:47:42.693,5566 4B4B, C,F9,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:47:43.698,5566 4B4B, C,D9,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:47:45.706,5566 4B4B, D,09,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:47:46.707,5566 4B4B, C,CA,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:47:52.194,5567 FFFF, C,BC,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:47:53.200,5566 4B4B, C,BA,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:47:54.204,5566 4B4B, C,5C,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:47:55.206,5566 4B4B, C,AB,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:48:00.343,5566 4BFF, C,E9,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:48:01.350,5566 4B4B, C,F9,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:48:02.356,5566 4B4B, D,09,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:48:04.364,5566 4B4B, D,09,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:48:05.366,5566 4B4B, C,F9,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:48:06.368,5566 4B4B, C,F8,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:48:23.623,557F FFFE, D,19,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:48:24.627,5566 4B4B, C,C9,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:48:35.798,5566 4B4B, C,BA,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:48:36.808,5566 4B4B, C,9B,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:48:37.818,5566 4B4B, C,BA,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:48:41.858,5566 4B4B, C,CB,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:48:42.868,5566 4B4B, C,6D,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:48:43.877,5566 4B4B, C,AA,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:48:44.886,5566 4B4B, C,E9,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:48:45.896,5566 4B4B, C,FA,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:48:46.906,5566 4B4B, C,CA,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:48:50.944,5566 0B4B, C,5D,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:48:51.952,5566 4B4B, C,9C,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:48:52.960,5566 4B4B, C,AB,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:48:53.968,5566 4B4B, C,BB,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:48:55.982,5566 4B4B, C,F9,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:49:08.850,5566 4B4B, C,D9,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:49:09.843,5564 524C, C,5C,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:49:11.619,4566 524C, C,5E,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:49:12.821,5566 4B4B, C,9C,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:49:13.629,5566 524C, C,9B,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:49:14.631,5566 4B4B, C,DA,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:49:15.785,5566 4B4B, C,EA,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:50:48.655,553F FFFF, C,9F,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:51:36.640,5566 524C, C,8D,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:51:38.616,334B 4B52, C,8B,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:52:05.828,334B 4B52, C,8D,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:52:06.814,334B 4B52, C,BC,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:52:21.096,3343 4B52, C,AC,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:52:22.081,334B 4B52, C,EB,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:52:30.566,334B 4B00, C,CA,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:52:31.572,5566 4B4B, C,AB,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:52:37.389,5566 4B4B, C,9B,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:52:37.600,334B 4B52, C,9B,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:52:38.376,5566 4B4B, C,F9,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:52:39.362,334B 4B52, C,CB,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:52:40.611,334B 4B52, C,AC,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:52:41.611,5566 4B4B, C,CB,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:52:49.644,7FFF F800, C,DB,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:52:50.631,334B 4B52, C,9A,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:52:51.617,334B 4B52, C,BB,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:52:52.144,334B 4B52, C,CA,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:52:53.151,5566 4B4B, C,E9,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:52:54.157,5566 4B4B, D,09,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:52:55.160,5566 4B4B, D,09,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:53:02.022,5566 4B4B, D,08,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:53:03.009,334B 4B52, C,8C,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:53:03.995,334B 4B52, C,9C,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:53:04.978,334B 4B52, C,CB,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:53:13.624,3FFF F000, C,BC,2015-07-12T09:21:20.051,ASL/16/3937*29

2015-07-14T09:53:14.630,5566 4B4B, C,F8,2015-07-12T09:21:20.051,ASL/16/3937*29

