Detection_date,Detection_time,Tag_ID,Signal_strength,Connection,Session_date,Session_time2015-09-23T15:28:45.672,E3B2 6BDE, A,E1,2015-09-23T15:28:45.017,ASL/16/3937*23

2015-09-23T16:21:46.995,28FA 24FF, 6,CD,2015-09-23T15:28:45.017,ASL/16/3937*23

2015-09-26T13:37:13.308,5566 4BFF, D,19,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:37:14.314,5566 6652, F,08,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:37:17.236,557F FFFC, F,1A,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:37:18.243,334B 2A66, F,A8,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:37:19.246,334B 2A66, F,A9,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:37:20.126,334B FFFE, F,AB,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:37:21.115,5566 4B2A, D,28,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:37:22.102,5566 4B2A, D,19,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:37:22.471,5566 4B2A, D,59,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:37:23.088,66AD B4CC, F,A9,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:37:23.452,5566 7FFF, D,A9,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:37:27.696,67FF FE00, F,99,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:37:28.706,5566 6652, F,29,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:37:29.713,5566 6652, F,29,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:37:30.716,557F FFFC, F,09,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:37:31.706,5566 4B2A, D,48,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:37:32.694,5566 4B2A, D,28,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:37:41.367,5566 4B2A, C,6C,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:37:42.001,5566 4B2A, D,48,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:37:43.011,5566 6652, F,0A,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:37:43.344,5566 6652, F,09,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:37:44.018,5566 4B2A, D,98,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:37:44.330,557F FFFE, F,1A,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:37:45.316,5566 4B00, D,38,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:37:47.478,5FFF F800, D,29,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:37:48.484,334B 2A66, F,A8,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:37:49.488,334B 2A66, F,A9,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:37:53.065,334B 3FFF, F,B9,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:37:54.054,5566 4B2A, D,28,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:37:55.041,5566 4B2A, D,38,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:37:56.027,5566 4B2A, C,E9,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:38:03.841,557F FFF8, C,F9,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:38:04.830,5566 4B2A, C,AB,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:38:04.931,5522 4B2A, C,4E,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:38:05.164,5566 6652, E,F8,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:38:05.818,66AD B4CC, F,98,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:38:05.939,5566 4B2A, C,9B,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:38:06.145,5566 667F, F,09,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:38:06.804,67FF FE00, F,88,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:38:14.802,5566 7FFF, C,6F,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:38:15.791,5566 4B2A, D,18,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:38:17.765,5566 4B2A, C,F8,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:38:18.785,5566 4FFF, C,F9,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:38:19.789,334B 2A66, F,A9,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:38:25.825,334B 3FFF, F,99,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:38:26.814,5566 4B2A, C,DA,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:38:27.802,5566 4B2A, C,F9,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:38:28.788,5566 4B2A, C,F8,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:38:36.603,5566 7FFF, C,E9,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:38:37.593,5566 4B2A, D,38,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:38:37.821,5566 4B2A, D,68,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:38:38.580,5566 6652, F,18,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:38:38.829,5566 4B2A, D,A9,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:38:39.566,5566 665F, F,19,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:38:47.505,5566 5FFF, D,69,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:38:48.464,5566 4B2A, D,A9,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:38:49.470,334B 2A66, F,98,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:38:50.470,334B 2A66, F,A9,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:38:50.710,5566 4BFF, D,98,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:38:51.691,66AD B4CC, F,78,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:38:58.531,67FF FE00, F,89,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:38:59.520,5566 4B2A, D,38,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:39:00.507,5566 4B2A, D,19,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:39:01.494,5566 4B2A, D,78,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:39:09.556,5566 4FFF, D,48,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:39:10.545,5566 4B2A, D,58,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:39:11.533,5566 4B2A, D,08,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:39:12.519,5566 4B2A, D,09,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:39:19.716,5566 7FFF, D,09,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:39:19.843,334B 2A66, F,A8,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:39:20.723,5566 4B2A, D,38,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:39:20.833,334B 2A66, F,A9,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:39:21.726,5566 4B2A, D,09,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:39:21.821,334B 3FFF, F,BA,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:39:22.746,5566 4B2A, D,29,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:39:22.808,5566 67FF, F,2A,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:39:23.794,5566 4B2A, D,39,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:39:31.300,557F FFE0, D,28,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:39:32.289,5566 4B2A, D,48,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:39:33.278,5566 4B2A, D,38,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:39:34.264,5566 4B2A, D,29,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:39:35.250,5566 4B2A, D,48,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:39:39.719,5567 FFFE, D,49,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:39:40.699,66AD B4CC, F,88,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:39:42.879,67FF FE00, F,79,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:39:43.869,5566 4B2A, D,19,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:39:44.857,5566 4B2A, D,49,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:39:45.844,5566 4B2A, D,38,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:39:46.829,5566 4B00, D,19,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:39:50.912,5FFF F800, D,09,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:39:51.918,334B 2A66, F,99,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:39:52.922,334B 2A66, F,A9,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:39:53.782,337F FFF8, F,A9,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:39:54.771,5566 4B2A, D,48,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:39:55.760,5566 4B2A, D,28,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:39:56.747,5566 4B2A, D,38,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:39:57.733,5566 4B2A, D,99,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:40:05.548,5567 FFFC, D,48,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:40:06.538,5166 4B2A, C,6C,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:40:07.525,5566 4B2A, D,09,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:40:08.511,5566 4B2A, D,2A,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:40:16.392,5566 7FFF, C,FA,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:40:17.381,5566 4B2A, D,18,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:40:18.369,5566 4B2A, D,48,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:40:19.355,5566 4B2A, D,88,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:40:20.341,5566 4B00, D,48,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:40:21.843,553F FFC0, D,69,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:40:22.849,334B 2A66, F,A9,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:40:23.801,334B 2A66, F,98,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:40:24.782,66AD B4CC, F,88,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:40:28.038,67FF FF00, F,78,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:40:29.027,5566 4B2A, D,48,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:40:30.014,5566 4B2A, C,C9,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:40:31.000,5566 4B2A, C,F9,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:40:39.253,5566 7FFF, D,29,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:40:40.242,5566 4B2A, D,18,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:40:41.230,5566 4B2A, C,F9,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:40:50.285,5566 4B2A, D,08,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:40:51.274,5566 4B2A, C,E9,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:40:51.942,5566 4B2A, C,AB,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:40:52.262,334B 2A66, F,A9,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:40:52.948,5566 4B2A, C,CB,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:40:53.248,334B 2A66, F,98,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:40:53.951,5566 7FFF, C,6E,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:41:00.144,334F FFFC, F,99,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:41:01.133,5566 4B2A, C,F9,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:41:02.121,5566 4B2A, D,19,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:41:03.108,5566 4B2A, D,09,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:41:07.394,5566 4B2A, C,CA,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:41:08.375,66AD B4CC, F,99,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:41:10.127,67FF FE00, F,68,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:41:10.739,5566 4B2A, D,A8,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:41:11.118,5566 6652, F,18,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:41:11.747,5566 4B2A, D,78,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:41:12.108,5566 665F, F,08,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:41:13.096,5566 4B2A, D,B8,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:41:14.084,5566 4B2A, D,B8,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:41:15.070,5566 4B2A, D,D9,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:41:21.156,5566 4B3F, D,28,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:41:22.046,5566 4B2A, D,58,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:41:22.146,334B 2A66, F,A9,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:41:23.053,5566 4B2A, D,68,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:41:23.135,334B 2A66, F,A8,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:41:24.056,5566 4B2A, D,78,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:41:24.124,334B 3FFF, F,99,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:41:25.113,5566 4B2A, D,78,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:41:26.102,5566 4B2A, D,A9,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:41:27.091,5566 4B2A, D,48,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:41:27.869,5566 4B2A, D,38,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:41:28.080,5566 6652, F,09,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:41:28.878,5566 4B2A, D,48,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:41:29.069,5566 6652, F,2A,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:41:29.885,5566 4B2A, D,28,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:41:30.057,5567 FFFF, F,18,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:41:31.045,5566 4B2A, D,08,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:41:32.034,5566 4B2A, D,48,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:41:33.022,5566 4B2A, D,28,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:41:34.010,5566 4B2A, D,19,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:41:34.998,5566 4B2A, D,18,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:41:35.984,5566 4B2A, D,38,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:41:36.970,5566 4B2A, D,38,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:41:40.034,5566 4BFF, D,19,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:41:41.044,5566 6652, F,19,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:41:42.052,5566 6652, F,29,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:41:42.969,5566 6652, F,28,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:41:43.059,5566 4B2A, D,19,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:41:43.959,5566 7FFF, F,0A,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:41:44.947,5566 4B2A, D,58,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:41:45.934,5566 4B2A, C,F9,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:41:46.920,5566 4B2A, C,E9,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:41:48.261,5566 7FFF, C,FA,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:41:49.241,66AD B4CC, F,88,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:41:51.019,66FF FF80, F,69,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:41:52.030,5566 6652, F,2A,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:41:52.463,5566 6652, F,19,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:41:53.040,334B 2A66, F,A8,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:41:53.469,5566 6652, F,39,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:41:53.691,334B 2A66, F,A8,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:41:54.049,5566 4B2A, D,08,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:41:54.473,5566 6652, F,09,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:41:54.680,334B FFFE, F,A9,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:41:55.056,5566 4B2A, D,18,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:41:55.668,5566 6652, F,38,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:41:56.062,5566 4B2A, D,39,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:41:56.654,5566 7FFF, F,2A,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:42:02.404,5566 4B3F, D,38,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:42:03.414,5566 6652, F,19,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:42:04.167,5566 6652, F,29,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:42:04.423,5566 4B2A, D,18,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:42:05.156,5566 6652, F,29,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:42:05.430,5566 4B2A, D,08,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:42:06.144,5566 7FFF, E,F8,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:42:07.132,5566 4B2A, D,28,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:42:08.118,5566 4B2A, D,28,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:42:13.096,5566 7FFF, D,09,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:42:14.107,5566 6652, F,19,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:42:15.116,5566 6652, F,19,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:42:16.123,5566 6652, F,08,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:42:17.117,5566 6653, F,19,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:42:18.104,5566 4B2A, D,08,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:42:19.091,5566 4B2A, D,38,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:42:22.981,5566 4B3F, C,EA,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:42:23.643,334B 2A66, F,98,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:42:23.987,5566 6652, F,09,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:42:24.654,334B 2A66, F,B9,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:42:24.991,5566 6652, F,09,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:42:25.304,334B 3FFF, F,89,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:42:25.663,5566 4B2A, C,DA,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:42:26.294,5566 6652, F,09,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:42:26.670,5566 4B2A, D,09,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:42:27.283,5566 665F, F,2A,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:42:28.272,5566 4B2A, D,38,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:42:28.763,5566 4B2A, C,F8,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:42:29.260,66AD B4CC, F,79,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:42:29.744,5566 4B2A, D,39,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:42:30.248,67FF FE00, F,69,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:42:31.234,5566 4B2A, D,38,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:42:32.220,5566 4B2A, D,38,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:42:33.425,5567 FFFE, D,89,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:42:34.436,5566 6652, F,19,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:42:35.446,5566 6652, F,08,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:42:36.455,5566 6652, F,08,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:42:37.464,5566 6652, E,F9,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:42:38.471,5566 6652, E,E8,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:42:39.109,5566 6652, F,08,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:42:39.478,5566 4B2A, C,9A,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:42:40.099,5566 7FFF, F,1A,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:42:41.087,5566 4B2A, D,08,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:42:42.073,5566 4B2A, C,E9,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:42:43.059,5566 4B00, C,E9,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:42:45.104,553F FFE0, D,1A,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:42:46.116,5566 6652, F,08,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:42:47.126,5566 6652, F,19,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:42:48.134,5566 6652, F,08,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:42:49.143,5566 6652, E,F8,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:42:49.341,5566 6652, F,19,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:42:50.149,5566 4B2A, D,29,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:42:50.331,5566 67FF, F,1A,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:42:51.321,5566 4B2A, D,08,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:42:52.312,5566 4B2A, C,F9,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:42:53.302,5566 4B2A, D,18,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:42:53.554,5566 4B2A, D,38,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:42:54.292,334B 2A66, F,99,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:42:54.560,5566 4B2A, D,29,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:42:55.281,334B 2A66, F,A9,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:42:55.400,5566 4B2A, D,19,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:42:55.564,5566 6652, F,19,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:42:56.271,334B FFFF, F,AB,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:42:56.412,5566 4B2A, D,28,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:42:57.261,5566 6652, F,09,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:42:57.424,5566 4B2A, D,39,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:42:58.249,5566 6652, F,19,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:42:58.435,5566 4B2A, D,48,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:42:59.237,5566 6652, E,F8,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:42:59.446,5566 4B2A, D,28,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:43:00.225,5566 6652, E,F9,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-26T13:43:00.456,5566 4B2A, D,19,2015-09-25T13:16:08.017,ASL/16/3937*24

